cohort,family,case,pass,false_causal_consolidation,retraction_ok,legacy_injection_accepted,tampered_binding_accepted,event_chain_ok,invariant_ok,detail
REPLICATION,M0,124,1,0,,,,1,1,ACTIVE
REPLICATION,M0,125,1,0,,,,1,1,ACTIVE
REPLICATION,M0,126,1,0,,,,1,1,ACTIVE
REPLICATION,M0,127,1,0,,,,1,1,ACTIVE
REPLICATION,M1,0,1,0,,,,1,1,ACTIVE
REPLICATION,M1,1,1,0,,,,1,1,ACTIVE
REPLICATION,M1,2,1,0,,,,1,1,ACTIVE
REPLICATION,M1,3,1,0,,,,1,1,ACTIVE
REPLICATION,M1,4,1,0,,,,1,1,ACTIVE
REPLICATION,M1,5,1,0,,,,1,1,ACTIVE
REPLICATION,M1,6,1,0,,,,1,1,ACTIVE
REPLICATION,M1,7,1,0,,,,1,1,ACTIVE
REPLICATION,M1,8,1,0,,,,1,1,ACTIVE
REPLICATION,M1,9,1,0,,,,1,1,ACTIVE
REPLICATION,M1,10,1,0,,,,1,1,ACTIVE
REPLICATION,M1,11,1,0,,,,1,1,ACTIVE
REPLICATION,M1,12,1,0,,,,1,1,ACTIVE
REPLICATION,M1,13,1,0,,,,1,1,ACTIVE
REPLICATION,M1,14,1,0,,,,1,1,ACTIVE
REPLICATION,M1,15,1,0,,,,1,1,ACTIVE
REPLICATION,M1,16,1,0,,,,1,1,ACTIVE
REPLICATION,M1,17,1,0,,,,1,1,ACTIVE
REPLICATION,M1,18,1,0,,,,1,1,ACTIVE
REPLICATION,M1,19,1,0,,,,1,1,ACTIVE
REPLICATION,M1,20,1,0,,,,1,1,ACTIVE
REPLICATION,M1,21,1,0,,,,1,1,ACTIVE
REPLICATION,M1,22,1,0,,,,1,1,ACTIVE
REPLICATION,M1,23,1,0,,,,1,1,ACTIVE
REPLICATION,M1,24,1,0,,,,1,1,ACTIVE
REPLICATION,M1,25,1,0,,,,1,1,ACTIVE
REPLICATION,M1,26,1,0,,,,1,1,ACTIVE
REPLICATION,M1,27,1,0,,,,1,1,ACTIVE
REPLICATION,M1,28,1,0,,,,1,1,ACTIVE
REPLICATION,M1,29,1,0,,,,1,1,ACTIVE
REPLICATION,M1,30,1,0,,,,1,1,ACTIVE
REPLICATION,M1,31,1,0,,,,1,1,ACTIVE
REPLICATION,M1,32,1,0,,,,1,1,ACTIVE
REPLICATION,M1,33,1,0,,,,1,1,ACTIVE
REPLICATION,M1,34,1,0,,,,1,1,ACTIVE
REPLICATION,M1,35,1,0,,,,1,1,ACTIVE
REPLICATION,M1,36,1,0,,,,1,1,ACTIVE
REPLICATION,M1,37,1,0,,,,1,1,ACTIVE
REPLICATION,M1,38,1,0,,,,1,1,ACTIVE
REPLICATION,M1,39,1,0,,,,1,1,ACTIVE
REPLICATION,M1,40,1,0,,,,1,1,ACTIVE
REPLICATION,M1,41,1,0,,,,1,1,ACTIVE
REPLICATION,M1,42,1,0,,,,1,1,ACTIVE
REPLICATION,M1,43,1,0,,,,1,1,ACTIVE
REPLICATION,M1,44,1,0,,,,1,1,ACTIVE
REPLICATION,M1,45,1,0,,,,1,1,ACTIVE
REPLICATION,M1,46,1,0,,,,1,1,ACTIVE
REPLICATION,M1,47,1,0,,,,1,1,ACTIVE
REPLICATION,M1,48,1,0,,,,1,1,ACTIVE
REPLICATION,M1,49,1,0,,,,1,1,ACTIVE
REPLICATION,M1,50,1,0,,,,1,1,ACTIVE
REPLICATION,M1,51,1,0,,,,1,1,ACTIVE
REPLICATION,M1,52,1,0,,,,1,1,ACTIVE
REPLICATION,M1,53,1,0,,,,1,1,ACTIVE
REPLICATION,M1,54,1,0,,,,1,1,ACTIVE
REPLICATION,M1,55,1,0,,,,1,1,ACTIVE
REPLICATION,M1,56,1,0,,,,1,1,ACTIVE
REPLICATION,M1,57,1,0,,,,1,1,ACTIVE
REPLICATION,M1,58,1,0,,,,1,1,ACTIVE
REPLICATION,M1,59,1,0,,,,1,1,ACTIVE
REPLICATION,M1,60,1,0,,,,1,1,ACTIVE
REPLICATION,M1,61,1,0,,,,1,1,ACTIVE
REPLICATION,M1,62,1,0,,,,1,1,ACTIVE
REPLICATION,M1,63,1,0,,,,1,1,ACTIVE
REPLICATION,M1,64,1,0,,,,1,1,ACTIVE
REPLICATION,M1,65,1,0,,,,1,1,ACTIVE
REPLICATION,M1,66,1,0,,,,1,1,ACTIVE
REPLICATION,M1,67,1,0,,,,1,1,ACTIVE
REPLICATION,M1,68,1,0,,,,1,1,ACTIVE
REPLICATION,M1,69,1,0,,,,1,1,ACTIVE
REPLICATION,M1,70,1,0,,,,1,1,ACTIVE
REPLICATION,M1,71,1,0,,,,1,1,ACTIVE
REPLICATION,M1,72,1,0,,,,1,1,ACTIVE
REPLICATION,M1,73,1,0,,,,1,1,ACTIVE
REPLICATION,M1,74,1,0,,,,1,1,ACTIVE
REPLICATION,M1,75,1,0,,,,1,1,ACTIVE
REPLICATION,M1,76,1,0,,,,1,1,ACTIVE
REPLICATION,M1,77,1,0,,,,1,1,ACTIVE
REPLICATION,M1,78,1,0,,,,1,1,ACTIVE
REPLICATION,M1,79,1,0,,,,1,1,ACTIVE
REPLICATION,M1,80,1,0,,,,1,1,ACTIVE
REPLICATION,M1,81,1,0,,,,1,1,ACTIVE
REPLICATION,M1,82,1,0,,,,1,1,ACTIVE
REPLICATION,M1,83,1,0,,,,1,1,ACTIVE
REPLICATION,M1,84,1,0,,,,1,1,ACTIVE
REPLICATION,M1,85,1,0,,,,1,1,ACTIVE
REPLICATION,M1,86,1,0,,,,1,1,ACTIVE
REPLICATION,M1,87,1,0,,,,1,1,ACTIVE
REPLICATION,M1,88,1,0,,,,1,1,ACTIVE
REPLICATION,M1,89,1,0,,,,1,1,ACTIVE
REPLICATION,M1,90,1,0,,,,1,1,ACTIVE
REPLICATION,M1,91,1,0,,,,1,1,ACTIVE
REPLICATION,M1,92,1,0,,,,1,1,ACTIVE
REPLICATION,M1,93,1,0,,,,1,1,ACTIVE
REPLICATION,M1,94,1,0,,,,1,1,ACTIVE
REPLICATION,M1,95,1,0,,,,1,1,ACTIVE
REPLICATION,M1,96,1,0,,,,1,1,ACTIVE
REPLICATION,M1,97,1,0,,,,1,1,ACTIVE
REPLICATION,M1,98,1,0,,,,1,1,ACTIVE
REPLICATION,M1,99,1,0,,,,1,1,ACTIVE
REPLICATION,M1,100,1,0,,,,1,1,ACTIVE
REPLICATION,M1,101,1,0,,,,1,1,ACTIVE
REPLICATION,M1,102,1,0,,,,1,1,ACTIVE
REPLICATION,M1,103,1,0,,,,1,1,ACTIVE
REPLICATION,M1,104,1,0,,,,1,1,ACTIVE
REPLICATION,M1,105,1,0,,,,1,1,ACTIVE
REPLICATION,M1,106,1,0,,,,1,1,ACTIVE
REPLICATION,M1,107,1,0,,,,1,1,ACTIVE
REPLICATION,M1,108,1,0,,,,1,1,ACTIVE
REPLICATION,M1,109,1,0,,,,1,1,ACTIVE
REPLICATION,M1,110,1,0,,,,1,1,ACTIVE
REPLICATION,M1,111,1,0,,,,1,1,ACTIVE
REPLICATION,M1,112,1,0,,,,1,1,ACTIVE
REPLICATION,M1,113,1,0,,,,1,1,ACTIVE
REPLICATION,M1,114,1,0,,,,1,1,ACTIVE
REPLICATION,M1,115,1,0,,,,1,1,ACTIVE
REPLICATION,M1,116,1,0,,,,1,1,ACTIVE
REPLICATION,M1,117,1,0,,,,1,1,ACTIVE
REPLICATION,M1,118,1,0,,,,1,1,ACTIVE
REPLICATION,M1,119,1,0,,,,1,1,ACTIVE
REPLICATION,M1,120,1,0,,,,1,1,ACTIVE
REPLICATION,M1,121,1,0,,,,1,1,ACTIVE
REPLICATION,M1,122,1,0,,,,1,1,ACTIVE
REPLICATION,M1,123,1,0,,,,1,1,ACTIVE
REPLICATION,M1,124,1,0,,,,1,1,ACTIVE
REPLICATION,M1,125,1,0,,,,1,1,ACTIVE
REPLICATION,M1,126,1,0,,,,1,1,ACTIVE
REPLICATION,M1,127,1,0,,,,1,1,ACTIVE
REPLICATION,M2,0,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,1,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,2,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,3,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,4,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,5,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,6,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,7,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,8,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,9,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,10,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,11,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,12,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,13,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,14,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,15,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,16,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,17,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,18,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,19,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,20,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,21,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,22,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,23,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,24,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,25,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,26,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,27,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,28,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,29,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,30,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,31,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,32,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,33,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,34,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,35,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,36,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,37,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,38,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,39,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,40,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,41,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,42,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,43,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,44,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,45,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,46,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,47,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,48,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,49,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,50,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,51,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,52,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,53,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,54,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,55,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,56,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,57,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,58,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,59,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,60,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,61,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,62,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,63,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,64,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,65,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,66,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,67,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,68,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,69,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,70,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,71,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,72,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,73,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,74,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,75,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,76,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,77,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,78,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,79,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,80,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,81,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,82,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,83,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,84,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,85,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,86,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,87,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,88,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,89,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,90,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,91,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,92,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,93,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,94,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,95,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,96,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,97,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,98,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,99,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,100,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,101,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,102,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,103,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,104,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,105,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,106,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,107,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,108,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,109,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,110,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,111,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,112,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,113,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,114,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,115,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,116,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,117,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,118,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,119,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,120,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,121,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,122,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,123,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,124,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,125,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,126,1,0,,,,1,1,QUARANTINED
REPLICATION,M2,127,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,0,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,1,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,2,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,3,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,4,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,5,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,6,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,7,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,8,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,9,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,10,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,11,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,12,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,13,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,14,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,15,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,16,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,17,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,18,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,19,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,20,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,21,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,22,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,23,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,24,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,25,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,26,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,27,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,28,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,29,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,30,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,31,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,32,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,33,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,34,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,35,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,36,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,37,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,38,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,39,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,40,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,41,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,42,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,43,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,44,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,45,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,46,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,47,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,48,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,49,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,50,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,51,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,52,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,53,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,54,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,55,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,56,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,57,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,58,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,59,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,60,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,61,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,62,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,63,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,64,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,65,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,66,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,67,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,68,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,69,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,70,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,71,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,72,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,73,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,74,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,75,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,76,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,77,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,78,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,79,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,80,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,81,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,82,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,83,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,84,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,85,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,86,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,87,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,88,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,89,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,90,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,91,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,92,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,93,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,94,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,95,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,96,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,97,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,98,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,99,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,100,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,101,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,102,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,103,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,104,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,105,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,106,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,107,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,108,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,109,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,110,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,111,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,112,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,113,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,114,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,115,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,116,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,117,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,118,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,119,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,120,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,121,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,122,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,123,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,124,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,125,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,126,1,0,,,,1,1,QUARANTINED
REPLICATION,M3,127,1,0,,,,1,1,QUARANTINED
REPLICATION,M4,0,1,0,,,,1,1,ACTIVE
REPLICATION,M4,1,1,0,,,,1,1,ACTIVE
REPLICATION,M4,2,1,0,,,,1,1,ACTIVE
REPLICATION,M4,3,1,0,,,,1,1,ACTIVE
REPLICATION,M4,4,1,0,,,,1,1,ACTIVE
REPLICATION,M4,5,1,0,,,,1,1,ACTIVE
REPLICATION,M4,6,1,0,,,,1,1,ACTIVE
REPLICATION,M4,7,1,0,,,,1,1,ACTIVE
REPLICATION,M4,8,1,0,,,,1,1,ACTIVE
REPLICATION,M4,9,1,0,,,,1,1,ACTIVE
REPLICATION,M4,10,1,0,,,,1,1,ACTIVE
REPLICATION,M4,11,1,0,,,,1,1,ACTIVE
REPLICATION,M4,12,1,0,,,,1,1,ACTIVE
REPLICATION,M4,13,1,0,,,,1,1,ACTIVE
REPLICATION,M4,14,1,0,,,,1,1,ACTIVE
REPLICATION,M4,15,1,0,,,,1,1,ACTIVE
REPLICATION,M4,16,1,0,,,,1,1,ACTIVE
REPLICATION,M4,17,1,0,,,,1,1,ACTIVE
REPLICATION,M4,18,1,0,,,,1,1,ACTIVE
REPLICATION,M4,19,1,0,,,,1,1,ACTIVE
REPLICATION,M4,20,1,0,,,,1,1,ACTIVE
REPLICATION,M4,21,1,0,,,,1,1,ACTIVE
REPLICATION,M4,22,1,0,,,,1,1,ACTIVE
REPLICATION,M4,23,1,0,,,,1,1,ACTIVE
REPLICATION,M4,24,1,0,,,,1,1,ACTIVE
REPLICATION,M4,25,1,0,,,,1,1,ACTIVE
REPLICATION,M4,26,1,0,,,,1,1,ACTIVE
REPLICATION,M4,27,1,0,,,,1,1,ACTIVE
REPLICATION,M4,28,1,0,,,,1,1,ACTIVE
REPLICATION,M4,29,1,0,,,,1,1,ACTIVE
REPLICATION,M4,30,1,0,,,,1,1,ACTIVE
REPLICATION,M4,31,1,0,,,,1,1,ACTIVE
REPLICATION,M4,32,1,0,,,,1,1,ACTIVE
REPLICATION,M4,33,1,0,,,,1,1,ACTIVE
REPLICATION,M4,34,1,0,,,,1,1,ACTIVE
REPLICATION,M4,35,1,0,,,,1,1,ACTIVE
REPLICATION,M4,36,1,0,,,,1,1,ACTIVE
REPLICATION,M4,37,1,0,,,,1,1,ACTIVE
REPLICATION,M4,38,1,0,,,,1,1,ACTIVE
REPLICATION,M4,39,1,0,,,,1,1,ACTIVE
REPLICATION,M4,40,1,0,,,,1,1,ACTIVE
REPLICATION,M4,41,1,0,,,,1,1,ACTIVE
REPLICATION,M4,42,1,0,,,,1,1,ACTIVE
REPLICATION,M4,43,1,0,,,,1,1,ACTIVE
REPLICATION,M4,44,1,0,,,,1,1,ACTIVE
REPLICATION,M4,45,1,0,,,,1,1,ACTIVE
REPLICATION,M4,46,1,0,,,,1,1,ACTIVE
REPLICATION,M4,47,1,0,,,,1,1,ACTIVE
REPLICATION,M4,48,1,0,,,,1,1,ACTIVE
REPLICATION,M4,49,1,0,,,,1,1,ACTIVE
REPLICATION,M4,50,1,0,,,,1,1,ACTIVE
REPLICATION,M4,51,1,0,,,,1,1,ACTIVE
REPLICATION,M4,52,1,0,,,,1,1,ACTIVE
REPLICATION,M4,53,1,0,,,,1,1,ACTIVE
REPLICATION,M4,54,1,0,,,,1,1,ACTIVE
REPLICATION,M4,55,1,0,,,,1,1,ACTIVE
REPLICATION,M4,56,1,0,,,,1,1,ACTIVE
REPLICATION,M4,57,1,0,,,,1,1,ACTIVE
REPLICATION,M4,58,1,0,,,,1,1,ACTIVE
REPLICATION,M4,59,1,0,,,,1,1,ACTIVE
REPLICATION,M4,60,1,0,,,,1,1,ACTIVE
REPLICATION,M4,61,1,0,,,,1,1,ACTIVE
REPLICATION,M4,62,1,0,,,,1,1,ACTIVE
REPLICATION,M4,63,1,0,,,,1,1,ACTIVE
REPLICATION,M4,64,1,0,,,,1,1,ACTIVE
REPLICATION,M4,65,1,0,,,,1,1,ACTIVE
REPLICATION,M4,66,1,0,,,,1,1,ACTIVE
