family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.342606048494048e-17,0.9,0.9000000000000001,0.0,2.0058859506117386e-34,1.7608502348683298e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.369879994973118e-17,0.9,0.9000000000000001,0.0,9.874936209807763e-35,8.217301096052206e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.343969484382686e-17,0.9,0.9000000000000001,0.0,4.941885688512616e-35,3.976113433573648e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,8,3072,0.6789775154523673,0.23626092390025857,0.6872514204545456,1.0,0.2526041666666667,0.4119661458333334,0.8100000000000003,9.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,16,3072,0.6603556594232957,0.1801399971473596,0.8348743549588398,1.0,0.06640625,0.20137098524305555,0.2700000000000001,17.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,32,3072,0.6460840135902718,0.12341032190778473,0.8875149803931291,1.0,0.0016276041666666667,0.1022236560639881,0.11571428571428576,33.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,64,3072,0.6403518648498001,0.09319473473218647,0.8930937692354752,0.9863013698630138,0.0003255208333333333,0.05051815795898438,0.05400000000000002,65.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,128,3072,0.6370005312052651,0.06457767485239345,0.8971999770064194,0.9642857142857142,0.0,0.02530884527391003,0.026129032258064525,129.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,256,3072,0.6379683508566747,0.0464972072232819,0.8988024811072438,0.9448818897637795,0.0,0.012653429848807199,0.012857142857142862,257.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.347158389691432e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.357482252840648e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.370894376172991e-17,0.9,0.9000000000000001,0.0,5.143336348877891e-34,6.162975822039155e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.348001501714055e-17,0.9,0.9000000000000001,0.0,2.1782171541703837e-34,2.0543252740130515e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.34560675514428e-17,0.9,0.9000000000000001,0.0,1.0583927231118005e-34,8.804251174341649e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.375513841435154e-17,0.9,0.9000000000000001,0.0,5.432664691760283e-35,4.108650548026103e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,8,3072,0.8424311619151742,0.5749189852474502,0.7839568044455975,1.0,0.23209635416666666,0.96728515625,4.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,16,3072,0.7422599227657619,0.41550652409736705,0.8067158705050831,1.0,0.13671875,0.37006266276041666,1.2033333333333334,17.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,32,3072,0.6924334553293793,0.2981941256202948,0.8413440946196905,1.0,0.05078125,0.16205392020089285,0.4213392857142858,33.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,64,3072,0.6677611501371566,0.21271958110895506,0.8685511906467202,1.0,0.01171875,0.07140305582682292,0.14448958333333337,65.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,128,3072,0.6493898290716262,0.1491984258203756,0.8865962631175832,1.0,0.0016276041666666667,0.03239536982710644,0.06136592741935482,129.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,256,3072,0.646051113878248,0.10486874511685847,0.9013951178198488,1.0,0.0,0.015228217140076654,0.023684895833333334,257.0,0.9
