seed,context,gamma,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,max_efficiency_error,counterfactual_structural_evaluations
1036,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6110832104500038,0.6006661722236287,0.8386635927887267,0.1005448456197471,0.004584739962252706,1.1102230246251565e-16,20736
1036,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1036,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1037,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.6697123244739935e-16,0.5,4.44952054078999e-17,4.44952054078999e-17,4.44952054078999e-17,1.1102230246251565e-16,20736
1037,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6200075944898465,0.545995512697013,0.810306706776315,0.05084311156167518,0.029713681881306096,1.1102230246251565e-16,20736
1037,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1037,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1038,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.266329824003078e-16,0.5,3.777216373338464e-17,3.777216373338464e-17,3.777216373338464e-17,1.1102230246251565e-16,20736
1038,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6651731588789759,0.5250456431577881,0.7924861453608321,0.1353004367397998,0.11527874637067004,1.1102230246251565e-16,20736
1038,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1038,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1039,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.3340501081360593e-16,0.5,3.8900835135601e-17,3.8900835135601e-17,3.8900835135601e-17,1.1102230246251565e-16,20736
1039,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6503804039295408,0.5157826153412873,0.8049488733378054,0.05814682572115799,0.0963897230278949,1.1102230246251565e-16,20736
1039,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1039,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1040,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.8702727857248667e-16,0.5,4.783787976208112e-17,4.783787976208112e-17,4.783787976208112e-17,1.1102230246251565e-16,20736
1040,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6342023521518143,0.5048035529723739,0.7870449160474334,0.05733197346514275,0.03082720912761273,1.1102230246251565e-16,20736
1040,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1040,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1041,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.486465216664998e-16,0.5,4.1441086944416644e-17,4.1441086944416644e-17,4.1441086944416644e-17,1.1102230246251565e-16,20736
1041,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.625180747840712,0.5689561421821526,0.8288210668250166,0.06015060038496515,0.06002021196606847,1.1102230246251565e-16,20736
1041,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1041,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1042,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.6131982862331866e-16,0.5,4.355330477055312e-17,4.355330477055312e-17,4.355330477055312e-17,1.1102230246251565e-16,20736
1042,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6021068941034068,0.5682944350059238,0.819693944410741,0.027859600751732907,0.012411083846688509,1.1102230246251565e-16,20736
1042,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1042,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1043,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.479087559694413e-16,0.5,4.131812599490689e-17,4.131812599490689e-17,4.131812599490689e-17,1.1102230246251565e-16,20736
1043,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6397603316254961,0.5243566759028686,0.8082198651912268,0.05993779363131042,0.06306294322653042,1.1102230246251565e-16,20736
1043,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1043,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1044,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.1989652937079435e-16,0.5,3.664942156179907e-17,3.664942156179907e-17,3.664942156179907e-17,1.1102230246251565e-16,20736
1044,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6191496385209693,0.542847613356713,0.8373182502893229,0.030698731268307806,0.014492102263431584,1.1102230246251565e-16,20736
1044,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1044,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1045,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4232342071524646e-16,0.5,4.038723678587442e-17,4.038723678587442e-17,4.038723678587442e-17,1.1102230246251565e-16,20736
1045,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6242875567201374,0.5548483440055189,0.8070278373675662,0.024384120992720262,0.09052960419638055,1.1102230246251565e-16,20736
1045,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1045,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1046,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.6541618583535886e-16,0.5,4.423603097255982e-17,4.423603097255982e-17,4.423603097255982e-17,1.1102230246251565e-16,20736
1046,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.61205509866432,0.556017795990059,0.8134379610958746,0.0424628397159989,0.021320489665527388,1.1102230246251565e-16,20736
1046,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1046,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1047,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.568762937820226e-16,0.5,4.2812715630337104e-17,4.2812715630337104e-17,4.2812715630337104e-17,1.1102230246251565e-16,20736
1047,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6060037439662246,0.5614733012282569,0.8119195395605991,0.018987270718946726,0.03269257035068775,1.1102230246251565e-16,20736
1047,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1047,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1048,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.8646654276140433e-16,0.5,4.77444237935674e-17,4.77444237935674e-17,4.77444237935674e-17,1.1102230246251565e-16,20736
1048,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6281148815474162,0.5484587811870099,0.8200508156671323,0.05381202094808066,0.052485396442257214,1.1102230246251565e-16,20736
1048,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1048,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1049,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.754856076331996e-16,0.5,4.5914267938866604e-17,4.5914267938866604e-17,4.5914267938866604e-17,1.1102230246251565e-16,20736
1049,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6154993604204159,0.534537473701852,0.8123889726149671,0.037705480954975217,0.005580256214608358,1.1102230246251565e-16,20736
1049,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1049,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1050,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4512794680360545e-16,0.5,4.0854657800600915e-17,4.0854657800600915e-17,4.0854657800600915e-17,1.1102230246251565e-16,20736
1050,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6614005917700695,0.517572976203829,0.8289573701848502,0.05038103410547485,0.1316588521282378,1.1102230246251565e-16,20736
1050,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1050,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1051,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.744251223832372e-16,0.5,4.57375203972062e-17,4.57375203972062e-17,4.57375203972062e-17,1.1102230246251565e-16,20736
1051,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.5998986557944214,0.6139223124684278,0.8250311753835593,0.06889831378641686,0.026565218847746583,1.1102230246251565e-16,20736
1051,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1051,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1052,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.460274957935895e-16,0.5,4.100458263226493e-17,4.100458263226493e-17,4.100458263226493e-17,1.1102230246251565e-16,20736
1052,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6087389593965392,0.5408235586646313,0.8141570432848299,0.022127246613957742,0.0051497813567312175,1.1102230246251565e-16,20736
1052,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1052,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1053,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.228780853451295e-16,0.5,3.714634755752159e-17,3.714634755752159e-17,3.714634755752159e-17,1.1102230246251565e-16,20736
1053,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6307249172323904,0.5647527663948863,0.8121235541753723,0.05928830299509769,0.09319057192259325,1.1102230246251565e-16,20736
1053,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1053,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1054,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.5147391764443467e-16,0.5,4.191231960740578e-17,4.191231960740578e-17,4.191231960740578e-17,1.1102230246251565e-16,20736
1054,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6177179833649069,0.5482623370061614,0.8206576215362031,0.017088121826341424,0.04817483472642047,1.1102230246251565e-16,20736
1054,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1054,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1055,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.699121308402663e-16,0.5,4.498535514004439e-17,4.498535514004439e-17,4.498535514004439e-17,1.1102230246251565e-16,20736
1055,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6061633930943828,0.5313518335353713,0.8012757162817266,0.014533771194806267,0.0020068980376511843,1.1102230246251565e-16,20736
1055,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1055,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1056,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.0794320041914167e-16,0.5,3.465720006985695e-17,3.465720006985695e-17,3.465720006985695e-17,1.1102230246251565e-16,20736
1056,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6179301199353863,0.5492587786261894,0.8143286508319385,0.025275432799388986,0.04872436271112349,1.1102230246251565e-16,20736
1056,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1056,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1057,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.3065045966913495e-16,0.5,3.8441743278189167e-17,3.8441743278189167e-17,3.8441743278189167e-17,1.1102230246251565e-16,20736
1057,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.650390100486199,0.5208506373345227,0.8106389506274233,0.10737474542287372,0.050940841064944335,1.1102230246251565e-16,20736
1057,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1057,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1058,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4977476955224254e-16,0.5,4.16291282587071e-17,4.16291282587071e-17,4.16291282587071e-17,1.1102230246251565e-16,20736
1058,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6741858639383175,0.4631127979118324,0.7966890783136339,0.11428259320383258,0.04731732580820681,1.1102230246251565e-16,20736
1058,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1058,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1059,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4234967873661135e-16,0.5,4.0391613122768566e-17,4.0391613122768566e-17,4.0391613122768566e-17,1.1102230246251565e-16,20736
1059,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6528780338205386,0.5168642046906373,0.8071238112241466,0.07357681185214283,0.09143401140022502,1.1102230246251565e-16,20736
1059,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1059,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1060,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.5798082474524216e-16,0.5,4.2996804124207034e-17,4.2996804124207034e-17,4.2996804124207034e-17,1.1102230246251565e-16,20736
1060,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6314009890425121,0.4937305279720486,0.788596410427542,0.01905384792480524,0.038097924401153456,1.1102230246251565e-16,20736
1060,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1060,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1061,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.5453594174875897e-16,0.5,4.24226569581265e-17,4.24226569581265e-17,4.24226569581265e-17,1.1102230246251565e-16,20736
1061,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6041652590807122,0.5756883864067843,0.8230728760432253,0.018399226818818604,0.03720499939394978,1.1102230246251565e-16,20736
1061,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1061,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1062,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4371170771579626e-16,0.5,4.061861795263272e-17,4.061861795263272e-17,4.061861795263272e-17,1.1102230246251565e-16,20736
1062,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6324145832380202,0.5686123534061617,0.8233629856835688,0.0728663207586123,0.08204330206066447,1.1102230246251565e-16,20736
1062,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1062,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1063,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.47504721253601e-16,0.5,4.125078687560018e-17,4.125078687560018e-17,4.125078687560018e-17,1.1102230246251565e-16,20736
1063,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6067806618806988,0.569776853581047,0.8172021757211778,0.019694982170700166,0.042331157769740405,1.1102230246251565e-16,20736
1063,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1063,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1064,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.426207292797327e-16,0.5,4.04367882132888e-17,4.04367882132888e-17,4.04367882132888e-17,1.1102230246251565e-16,20736
1064,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6188464865475108,0.5004053851467044,0.7897946992350533,0.010855500484560396,0.011815390961850539,1.1102230246251565e-16,20736
1064,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1064,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1065,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.2656521976452746e-16,0.5,3.776086996075459e-17,3.776086996075459e-17,3.776086996075459e-17,1.1102230246251565e-16,20736
1065,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6162364998139674,0.533030328893074,0.80300902309072,0.0345363108206366,0.018379588632152336,1.1102230246251565e-16,20736
1065,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1065,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1066,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.5160944291599536e-16,0.5,4.19349071526659e-17,4.19349071526659e-17,4.19349071526659e-17,1.1102230246251565e-16,20736
1066,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6587672873119321,0.5356266170021856,0.8113604650422916,0.033094640523443575,0.18959960365304923,1.1102230246251565e-16,20736
1066,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1066,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1067,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.3885820892802917e-16,0.5,3.980970148800487e-17,3.980970148800487e-17,3.980970148800487e-17,1.1102230246251565e-16,20736
1067,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6395525962556341,0.4973522344034201,0.8135638284898543,0.03295637517787753,0.03594672343999297,1.1102230246251565e-16,20736
1067,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1067,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1068,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.8055764092135833e-16,0.5,4.6759606820226396e-17,4.6759606820226396e-17,4.6759606820226396e-17,1.1102230246251565e-16,20736
1068,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6563597088300274,0.5345452045983791,0.8022432247111801,0.08443564742490761,0.13431297271466316,1.1102230246251565e-16,20736
1068,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1068,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1069,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.387125192611014e-16,0.5,3.9785419876850234e-17,3.9785419876850234e-17,3.9785419876850234e-17,1.1102230246251565e-16,20736
1069,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6153388733027132,0.5740445916685137,0.8175029027359442,0.038821089259906544,0.061969871737354014,1.1102230246251565e-16,20736
1069,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1069,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1070,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4796381311101285e-16,0.5,4.132730218516882e-17,4.132730218516882e-17,4.132730218516882e-17,1.1102230246251565e-16,20736
1070,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6267448392118503,0.5179107085536394,0.8107477174738493,0.028176807759375103,0.030716133111965808,1.1102230246251565e-16,20736
1070,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1070,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1071,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.264610347120152e-16,0.5,3.774350578533587e-17,3.774350578533587e-17,3.774350578533587e-17,1.1102230246251565e-16,20736
1071,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.630735493104317,0.5629627124201245,0.8186581149025233,0.06565547139506077,0.07727507816065737,1.1102230246251565e-16,20736
1071,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1071,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1072,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.420210299530767e-16,0.5,4.033683832551279e-17,4.033683832551279e-17,4.033683832551279e-17,1.1102230246251565e-16,20736
1072,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6212060822324729,0.579110973180275,0.8123164760879931,0.08068584225644407,0.05671530370021491,1.1102230246251565e-16,20736
1072,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1072,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1073,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.490920609967556e-16,0.5,4.1515343499459275e-17,4.1515343499459275e-17,4.1515343499459275e-17,1.1102230246251565e-16,20736
1073,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.5901945392817681,0.5941341138082256,0.8273128546500387,0.021235300969176505,0.0071132329724935975,1.1102230246251565e-16,20736
1073,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1073,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1074,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.4330603187362065e-16,0.5,4.0551005312270113e-17,4.0551005312270113e-17,4.0551005312270113e-17,1.1102230246251565e-16,20736
1074,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6170995136468457,0.604984937933873,0.8099133836468644,0.017413794170925326,0.14769355020063163,1.1102230246251565e-16,20736
1074,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1074,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1075,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.709548283983363e-16,0.5,4.5159138066389395e-17,4.5159138066389395e-17,4.5159138066389395e-17,1.1102230246251565e-16,20736
1075,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6522498943310889,0.4671863078883308,0.784312972723753,0.036174483601888116,0.05578034341219126,1.1102230246251565e-16,20736
1075,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1075,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1076,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.341419294777172e-16,0.5,3.902365491295287e-17,3.902365491295287e-17,3.902365491295287e-17,1.1102230246251565e-16,20736
1076,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6303684968470467,0.5478669440083448,0.8129084010925486,0.06454128087673675,0.05688102042167483,1.1102230246251565e-16,20736
1076,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1076,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1077,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.3246014556094376e-16,0.5,3.874335759349063e-17,3.874335759349063e-17,3.874335759349063e-17,1.1102230246251565e-16,20736
1077,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.6114811008522543,0.5597180650873211,0.8383102151707702,0.017534499182598872,0.02508287850572534,1.1102230246251565e-16,20736
1077,OOD_SIGN_FLIP,-1.5,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1077,OOD_SIGN_FLIP,-1.5,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1078,OOD_SIGN_FLIP,-1.5,EXACT_CF_SHAPLEY,1,2.476495638875815e-16,0.5,4.127492731459692e-17,4.127492731459692e-17,4.127492731459692e-17,1.1102230246251565e-16,20736
1078,OOD_SIGN_FLIP,-1.5,OBS_ASSOC,0,0.597077968741085,0.5950096944122313,0.8166068600863464,0.0009357292143743865,0.06418427634345764,1.1102230246251565e-16,20736
