family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,64,3072,0.6418957454558235,0.08878216759090314,0.8950310632301792,0.9878048780487805,0.0003255208333333333,0.0507623291015625,0.05400000000000002,65.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,128,3072,0.6394606941459343,0.06450679035682512,0.8977350450701681,0.9625668449197862,0.0,0.025299841357815652,0.026129032258064525,129.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,256,3072,0.6365502782595803,0.04607830325079946,0.8984307235054607,0.9439024390243903,0.0,0.01265404292515346,0.012857142857142862,257.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.444625892295007e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.444029288588682e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.419642446123489e-17,0.9,0.9000000000000001,0.0,4.73238352383042e-34,6.162975822039155e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.42313299330166e-17,0.9,0.9000000000000001,0.0,2.1062246557066898e-34,2.0543252740130515e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.403274441550109e-17,0.9,0.9000000000000001,0.0,1.0797867202967661e-34,8.804251174341649e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.440347209553916e-17,0.9,0.9000000000000001,0.0,5.504526579740553e-35,4.108650548026103e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,8,3072,0.8420474485688186,0.5795343761703359,0.7772538429816116,1.0,0.24609375,0.9631217447916667,4.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,16,3072,0.7464311002338312,0.4163800651594443,0.8108453430813737,1.0,0.12955729166666666,0.3786260308159723,1.2033333333333334,17.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,32,3072,0.6889484977469142,0.2990723068402896,0.8373919975360797,1.0,0.055338541666666664,0.16083879743303572,0.4239285714285715,33.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,64,3072,0.664409255296626,0.2095405092386121,0.8647708170172983,1.0,0.014322916666666666,0.07149249267578126,0.15583333333333332,65.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,128,3072,0.6491534129260836,0.14955568186333082,0.8864532242592876,1.0,0.0003255208333333333,0.03245428762128277,0.05576108870967742,129.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,256,3072,0.643273962346987,0.10515133773488562,0.8996539840984202,1.0,0.0,0.015195221219744003,0.0253546626984127,257.0,0.9
