cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_beta_set_kind,unrestricted_exact_equivalent_count,unrestricted_finite_grid_beta_min,unrestricted_finite_grid_beta_max,unrestricted_finite_grid_beta_diameter,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,direct_interval_exists,direct_interval_lower,direct_interval_upper,direct_interval_width,material_countermodel_within_bound,causal_authority_granted_unrestricted,causal_authority_granted_constrained
PRIMARY,R2_ALEATORIC_HIGH,91024,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8246143525616316,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6963392313426304,0.948553183855843,0.25221395251321255,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91025,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8157895913058918,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6720386521168294,0.9581893235235844,0.286150671406755,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91026,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.6552460178821342,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,22,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5088676601237049,0.8017848815572179,0.29291722143351306,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91027,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7315445832741098,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,25,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5818603901277363,0.881223342310413,0.2993629521826767,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91028,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8557535928333037,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7458891990374392,0.9557871402594603,0.2098979412220211,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91029,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8816555335170896,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7381906156251137,1.0245464962690416,0.2863558806439279,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91030,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8040564621871106,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6580002400647704,0.9500898253226847,0.2920895852579143,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91031,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8153687236832418,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6771136493441197,0.9482851567672915,0.27117150742317186,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91032,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8773596620550719,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.73706536440767,1.0176119173313505,0.28054655292368047,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91033,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7897105185659845,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6613300622249685,0.9181492329861731,0.25681917076120464,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91034,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8008799919749251,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6616579964720635,0.9408608417597719,0.27920284528770845,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91035,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.822828518401027,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.680139466456931,0.9654074472462021,0.28526798078927107,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8443909345748916,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7246031059701487,0.9628963711061205,0.23829326513597182,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7427189012412982,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6036250980153989,0.8795343322592167,0.27590923424381786,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7590680739374427,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6170131985804995,0.9010735129772205,0.28406031439672097,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7999881368246234,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6542969650290076,0.9459246322457007,0.2916276672166931,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8864951242767924,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7528616213305739,1.0201123755048158,0.26725075417424193,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7405705325998698,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6012559100795754,0.8776672788228346,0.2764113687432592,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8629041509409524,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7375431930913258,0.9886606816551972,0.2511174885638714,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7223443105680191,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5806532079723163,0.8634891097535247,0.2828359017812083,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8621761230964234,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7222627946394766,1.0014671143157596,0.279204319676283,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.797459732293001,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6992833050732443,0.8950096971294975,0.1957263920562532,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8411427513517865,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6946318791060113,0.9871966696554403,0.29256479054942897,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7582513577582866,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6282618440782582,0.8884044413846898,0.2601425973064315,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8655629972748496,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7165140727558891,1.0146127064659953,0.29809863371010625,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8078985909626429,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6768857086532744,0.9409177186585338,0.26403201000525944,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8257470944253329,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6915502410891862,0.958099427131994,0.26654918604280786,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8937737532181725,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7634798085444343,1.0246648230552018,0.2611850145107675,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7268201121206673,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5862220396685667,0.8677865627518713,0.2815645230833046,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7908702136605333,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6538130936896627,0.9241418623994415,0.27032876870977884,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7457843598671768,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6004607265494439,0.8917985867331686,0.29133786018372465,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.745060873216001,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5996420867233219,0.8904512412419737,0.29080915451865186,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7376451258706057,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,21,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5947124606985923,0.8797804282728,0.2850679675742077,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8049154813312035,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6615846001665817,0.9487681853743756,0.28718358520779386,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7037711641359797,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,21,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5735301240511977,0.8342476624478954,0.26071753839669765,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7701983630527269,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.626191683722757,0.9137122434360834,0.28752055971332635,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7730931544992146,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,22,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6346049100998162,0.907834020122503,0.2732291100226868,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8468217733766275,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.732110275368002,0.9588604342782278,0.22675015891022576,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8697120226980861,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7309313210073143,1.0085537490878056,0.2776224280804913,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8364411527675333,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6914474799317214,0.9809605503642604,0.28951307043253904,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91000,IDENTIFYING_ASSUMPTION_VIOLATED,1.193284291720113,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91001,IDENTIFYING_ASSUMPTION_VIOLATED,1.1990513636986198,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91002,IDENTIFYING_ASSUMPTION_VIOLATED,1.1882683757400259,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91003,IDENTIFYING_ASSUMPTION_VIOLATED,1.1965301814062546,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91004,IDENTIFYING_ASSUMPTION_VIOLATED,1.1941450135197622,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91005,IDENTIFYING_ASSUMPTION_VIOLATED,1.1867537116485236,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91006,IDENTIFYING_ASSUMPTION_VIOLATED,1.1978755403682653,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91007,IDENTIFYING_ASSUMPTION_VIOLATED,1.185623007402451,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91008,IDENTIFYING_ASSUMPTION_VIOLATED,1.193174465351708,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91009,IDENTIFYING_ASSUMPTION_VIOLATED,1.1777541944088292,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91010,IDENTIFYING_ASSUMPTION_VIOLATED,1.1786449011604665,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91011,IDENTIFYING_ASSUMPTION_VIOLATED,1.1921582221098173,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91012,IDENTIFYING_ASSUMPTION_VIOLATED,1.1962444214423615,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91013,IDENTIFYING_ASSUMPTION_VIOLATED,1.195869894596981,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91014,IDENTIFYING_ASSUMPTION_VIOLATED,1.1978584046809178,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91015,IDENTIFYING_ASSUMPTION_VIOLATED,1.177007611599289,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91016,IDENTIFYING_ASSUMPTION_VIOLATED,1.2036654711553625,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91017,IDENTIFYING_ASSUMPTION_VIOLATED,1.1848488594868674,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91018,IDENTIFYING_ASSUMPTION_VIOLATED,1.18997436562206,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91019,IDENTIFYING_ASSUMPTION_VIOLATED,1.172211034899867,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91020,IDENTIFYING_ASSUMPTION_VIOLATED,1.1873729293123187,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91021,IDENTIFYING_ASSUMPTION_VIOLATED,1.1868832159547074,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
