seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
12005,TRAIN_CONFOUNDED,NORMAL,EXACT_CF_SHAPLEY,True,3.035766082959412e-16,1.0,1.0119220276531375e-16,1.0119220276531375e-16,1.0119220276531375e-16,10368,2.220446049250313e-16
12005,TRAIN_CONFOUNDED,NORMAL,OBS_ASSOC,False,0.7025919178622175,0.5610070268811833,0.7895838021753405,0.16154626819720805,0.3741836202218659,0,
12005,TRAIN_CONFOUNDED,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12005,TRAIN_CONFOUNDED,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12005,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_4,True,0.5229540918163673,0.93359375,0.3203125,0.328125,0.375,2560,
12005,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_16,True,0.35987841945288757,1.0283203125,0.181640625,0.2080078125,0.1884765625,10240,
12005,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_64,True,0.24442793462109955,0.9931640625,0.116455078125,0.100830078125,0.10400390625,40960,
12005,TRAIN_CONFOUNDED,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7785447512178532,0.6924417469178655,1.219553455090816,0.31174348926560247,0.9030408758203067,0,
12005,TRAIN_CONFOUNDED,NORMAL,RANDOM,False,0.7413738328015365,0.27036474481201345,0.3469777539059019,0.1599298831783259,0.2681158235614921,0,
12005,OOD_WEAK_CONFOUNDER,NORMAL,EXACT_CF_SHAPLEY,True,8.7061434450586e-17,1.0,2.902047815019534e-17,2.902047815019534e-17,2.902047815019534e-17,10368,2.220446049250313e-16
12005,OOD_WEAK_CONFOUNDER,NORMAL,OBS_ASSOC,True,0.45396014307830757,0.9524196924491121,0.11372911923277074,0.10959887551923775,0.5684833984533072,0,
12005,OOD_WEAK_CONFOUNDER,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12005,OOD_WEAK_CONFOUNDER,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12005,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_4,True,0.5187265917602997,1.00390625,0.390625,0.35546875,0.3359375,2560,
12005,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_16,True,0.3563728598604946,0.9912109375,0.177734375,0.197265625,0.173828125,10240,
12005,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_64,True,0.2133641440400539,0.997314453125,0.086669921875,0.07958984375,0.104248046875,40960,
12005,OOD_WEAK_CONFOUNDER,NORMAL,TD_ELIGIBILITY_PROXY,False,0.5991058298443364,0.5171296184983056,0.07752051893336408,0.09339295733081088,0.6018973857825689,0,
12005,OOD_WEAK_CONFOUNDER,NORMAL,RANDOM,False,0.915787721199827,0.22915979617491888,0.9847429669056801,0.7460883685690652,0.7612248173770979,0,
12005,OOD_SIGN_INVERSION,NORMAL,EXACT_CF_SHAPLEY,True,2.7213474529386156e-16,1.0,9.071158176462053e-17,9.071158176462053e-17,9.071158176462053e-17,10368,2.220446049250313e-16
12005,OOD_SIGN_INVERSION,NORMAL,OBS_ASSOC,False,0.7190486977753059,0.4661000176159623,0.7289106790805951,0.13335053115222834,0.330645204672368,0,
12005,OOD_SIGN_INVERSION,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12005,OOD_SIGN_INVERSION,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12005,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_4,True,0.5376984126984127,0.91015625,0.34375,0.37890625,0.3359375,2560,
12005,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_16,True,0.36474908200734396,1.013671875,0.1796875,0.20703125,0.1953125,10240,
12005,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_64,True,0.21503330161750714,1.007080078125,0.0830078125,0.105712890625,0.087158203125,40960,
12005,OOD_SIGN_INVERSION,NORMAL,TD_ELIGIBILITY_PROXY,False,0.791593366336817,0.407534752567316,0.7990965922632255,0.18253748955916096,0.5663099591786169,0,
12005,OOD_SIGN_INVERSION,NORMAL,RANDOM,False,0.7026702966869012,0.7101624494748602,0.7122217841375718,0.5647637511767325,0.4013199064495172,0,
12006,TRAIN_CONFOUNDED,NORMAL,EXACT_CF_SHAPLEY,True,2.8753041614315573e-16,1.0,9.584347204771859e-17,9.584347204771859e-17,9.584347204771859e-17,10368,2.220446049250313e-16
12006,TRAIN_CONFOUNDED,NORMAL,OBS_ASSOC,False,0.6876230898639897,0.45892334686376535,0.7907275173837506,0.06373226094201573,0.15575025814519666,0,
12006,TRAIN_CONFOUNDED,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12006,TRAIN_CONFOUNDED,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12006,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_4,True,0.5378927911275416,0.9765625,0.41015625,0.32421875,0.40234375,2560,
12006,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_16,True,0.3452830188679245,1.0166015625,0.1689453125,0.189453125,0.177734375,10240,
12006,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_64,True,0.23197729422894986,0.990966796875,0.0927734375,0.1064453125,0.10009765625,40960,
12006,TRAIN_CONFOUNDED,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7518845126375693,0.5290917524388167,1.1395350953847823,0.11413263403735226,0.3496819794249959,0,
12006,TRAIN_CONFOUNDED,NORMAL,RANDOM,False,0.8272486465074711,0.43727707340859767,0.17121261932835663,0.9729120922841646,0.9498494299079087,0,
