cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_exact_equivalent_count,unrestricted_constrained_survivor_count,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,constrained_survivor_count,near_true_beta_countermodel,near_true_beta_path_error,causal_authority_granted_unrestricted,causal_authority_granted_constrained
PRIMARY,C3_UPSTREAM_INVALID,71034,IDENTIFYING_ASSUMPTION_VIOLATED,1.2016353597669587,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71035,IDENTIFYING_ASSUMPTION_VIOLATED,1.194791970010085,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71036,IDENTIFYING_ASSUMPTION_VIOLATED,1.1833432045561811,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71037,IDENTIFYING_ASSUMPTION_VIOLATED,1.1843238567002314,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71038,IDENTIFYING_ASSUMPTION_VIOLATED,1.1857267879331728,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71039,IDENTIFYING_ASSUMPTION_VIOLATED,1.19852694033936,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71040,IDENTIFYING_ASSUMPTION_VIOLATED,1.1903883335883423,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71041,IDENTIFYING_ASSUMPTION_VIOLATED,1.1783758652617409,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71042,IDENTIFYING_ASSUMPTION_VIOLATED,1.2008440725958105,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71043,IDENTIFYING_ASSUMPTION_VIOLATED,1.1953339685110989,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71044,IDENTIFYING_ASSUMPTION_VIOLATED,1.1826658088551292,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71045,IDENTIFYING_ASSUMPTION_VIOLATED,1.190642164994345,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71046,IDENTIFYING_ASSUMPTION_VIOLATED,1.18734818904228,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71047,IDENTIFYING_ASSUMPTION_VIOLATED,1.1933822456061085,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71048,IDENTIFYING_ASSUMPTION_VIOLATED,1.1970072569744596,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71049,IDENTIFYING_ASSUMPTION_VIOLATED,1.1837037126536663,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71050,IDENTIFYING_ASSUMPTION_VIOLATED,1.1896941837507207,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71051,IDENTIFYING_ASSUMPTION_VIOLATED,1.1878524235196375,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71052,IDENTIFYING_ASSUMPTION_VIOLATED,1.1854864702800105,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71053,IDENTIFYING_ASSUMPTION_VIOLATED,1.1920155735825886,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71054,IDENTIFYING_ASSUMPTION_VIOLATED,1.1925191722115958,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71055,IDENTIFYING_ASSUMPTION_VIOLATED,1.176790546908584,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71056,IDENTIFYING_ASSUMPTION_VIOLATED,1.1992939281026538,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71057,IDENTIFYING_ASSUMPTION_VIOLATED,1.194967520805277,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71058,IDENTIFYING_ASSUMPTION_VIOLATED,1.1797827791051796,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71059,IDENTIFYING_ASSUMPTION_VIOLATED,1.1870846125932202,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71060,IDENTIFYING_ASSUMPTION_VIOLATED,1.1992797151812913,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71061,IDENTIFYING_ASSUMPTION_VIOLATED,1.183736572753189,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71062,IDENTIFYING_ASSUMPTION_VIOLATED,1.2044892991795695,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71063,IDENTIFYING_ASSUMPTION_VIOLATED,1.1921262581041678,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
REPLICATION,C0_VALID,81000,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7879050306946171,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81001,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8164696363084604,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81002,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7676552246075607,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81003,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7862727250369275,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81004,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8030904498531952,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81005,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.792885557380587,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81006,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8149041253560595,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81007,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7873854162168856,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81008,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8185503840427573,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81009,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.806463451852503,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81010,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7724018925142224,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81011,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8171286172502429,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81012,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7747147267043063,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7909268758233636,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7821212093618637,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7931025318000375,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7869270227768813,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8050558339409806,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8215157092925868,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81019,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7902172485781848,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81020,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8055284221264721,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81021,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.814407267611278,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81022,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7872583853588152,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81023,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.766475266659647,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81024,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8091856361943828,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81025,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8076353632144742,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81026,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7766196688428229,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81027,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.784469262034317,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81028,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7727245113904199,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81029,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8088177089556532,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81030,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7965808991883726,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81031,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8203441176462352,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81032,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7936007877346586,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81033,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8029145283059798,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81034,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8059924490528304,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81035,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7931533258364674,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7938266561170078,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8155877126454619,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7814925014546555,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8258858132178695,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7876363496544945,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.823118125657024,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8029991063289864,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8048555208544681,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7805037339829928,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8221687312236322,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7969469777904264,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8265038665426618,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7997234981201922,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7814371259228283,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7788090620762363,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8258913727838794,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8138813753957848,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8212106590047247,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.800071768788104,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7753792664580327,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
