cohort,family,case,pass,state,selected_action,certificate_valid_before,digest_deterministic,mutated_world_certificate_accepted,stale_certificate_accepted,dropped_world_certificate_accepted,no_causal_truth_field,information_state,necessary_information_cost
PRIMARY,P7,64,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,65,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,66,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,67,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,68,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,69,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,70,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,71,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,72,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,73,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,74,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,75,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,76,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,77,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,78,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,79,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,80,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,81,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,82,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,83,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,84,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,85,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,86,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,87,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,88,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,89,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,90,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,91,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,92,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,93,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,94,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,95,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,96,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,97,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,98,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,99,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,100,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,101,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,102,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,103,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,104,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,105,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,106,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,107,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,108,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,109,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,110,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,111,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,112,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,113,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,114,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,115,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,116,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,117,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,118,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,119,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,120,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,121,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,122,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,123,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,124,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,125,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,126,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P7,127,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
PRIMARY,P8,0,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,1,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,2,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,3,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,4,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,5,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,6,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,7,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,8,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,9,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,10,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,11,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,12,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,13,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,14,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,15,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,16,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,17,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,18,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,19,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,20,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,21,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,22,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,23,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,24,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,25,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,26,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,27,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,28,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,29,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,30,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,31,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,32,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,33,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,34,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,35,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,36,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,37,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,38,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,39,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,40,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,41,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,42,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,43,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,44,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,45,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,46,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,47,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,48,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,49,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,50,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,51,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,52,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,53,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,54,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,55,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,56,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,57,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,58,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,59,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,60,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,61,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,62,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,63,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,64,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,65,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,66,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,67,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,68,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,69,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,70,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,71,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,72,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,73,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,74,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,75,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,76,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,77,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,78,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,79,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,80,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,81,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,82,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,83,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,84,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,85,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,86,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,87,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,88,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,89,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,90,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,91,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,92,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,93,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,94,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,95,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,96,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,97,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,98,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,99,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,100,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,101,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,102,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,103,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,104,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,105,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,106,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,107,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,108,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,109,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,110,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,111,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,112,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,113,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,114,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,115,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,116,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,117,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,118,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,119,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,120,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,121,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,122,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,123,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,124,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,125,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,126,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P8,127,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
PRIMARY,P9,0,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,1,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,2,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,3,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,4,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,5,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,6,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,7,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,8,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,9,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,10,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,11,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,12,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,13,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,14,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,15,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,16,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,17,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,18,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,19,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,20,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,21,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,22,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,23,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,24,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,25,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,26,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,27,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,28,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,29,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,30,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,31,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,32,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,33,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,34,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,35,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,36,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,37,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,38,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,39,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,40,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,41,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,42,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,43,1,ROBUST_ACTION,A,1,1,0,0,,1,,
PRIMARY,P9,44,1,ROBUST_ACTION,A,1,1,0,0,,1,,
