seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
34003,OOD_SIGN_INVERSION,PURE_NOISE,RANDOM,False,0.8985649260075692,0.17326107916646838,0.7076484537327172,0.4346648316119067,0.3925239524418529,0,
34004,TRAIN_CONFOUNDED,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.750852589616774e-18,6.750852589616774e-18,6.750852589616774e-18,6.750852589616774e-18,10368,0.0
34004,TRAIN_CONFOUNDED,PURE_NOISE,OBS_ASSOC,True,0.5269174085072342,0.08572959001093125,0.05486518085188056,0.036454917201280856,0.004165160151775762,0,
34004,TRAIN_CONFOUNDED,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34004,TRAIN_CONFOUNDED,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34004,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34004,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34004,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34004,TRAIN_CONFOUNDED,PURE_NOISE,TD_ELIGIBILITY_PROXY,True,0.6087173803431041,0.008125122636402296,0.006480023535719455,0.005392593265334523,0.0007676159047436267,0,
34004,TRAIN_CONFOUNDED,PURE_NOISE,RANDOM,False,0.8316041588050256,0.4291300306560457,0.8312768387115621,0.45169403468636193,0.8362401215369446,0,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.740213541789398e-18,7.740213541789398e-18,7.740213541789398e-18,7.740213541789398e-18,10368,0.0
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,OBS_ASSOC,True,0.5057035721165186,0.09220397671429187,0.08118356830079501,0.012693750207712367,0.00045449891412858637,0,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.570113478578568,0.008867498900768354,0.009769093680734213,0.0019058522425118624,8.50893248761109e-05,0,
34004,OOD_WEAK_CONFOUNDER,PURE_NOISE,RANDOM,True,0.5283405120789764,0.24239632590021254,0.14756340981117488,0.07744784902423318,0.04651470901202526,0,
34004,OOD_SIGN_INVERSION,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.207904470426767e-18,6.207904470426767e-18,6.207904470426767e-18,6.207904470426767e-18,10368,0.0
34004,OOD_SIGN_INVERSION,PURE_NOISE,OBS_ASSOC,False,0.9644276295699521,0.007220658064617185,0.06427168502602741,0.000710717479838396,0.13078195216057414,0,
34004,OOD_SIGN_INVERSION,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34004,OOD_SIGN_INVERSION,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34004,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34004,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34004,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34004,OOD_SIGN_INVERSION,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.9790772574690098,0.0006118151670517136,0.00685354416652136,9.28604259572611e-05,0.021683413651840462,0,
34004,OOD_SIGN_INVERSION,PURE_NOISE,RANDOM,False,0.7430002690508782,0.40893044943003987,0.0007593243167013375,0.1950370469952898,0.9864439089697288,0,
34005,TRAIN_CONFOUNDED,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.929603011267033e-18,6.929603011267033e-18,6.929603011267033e-18,6.929603011267033e-18,10368,0.0
34005,TRAIN_CONFOUNDED,PURE_NOISE,OBS_ASSOC,True,0.643487971041173,0.09762220063402943,0.023205796770931743,0.06080834093620649,0.09218948716920701,0,
34005,TRAIN_CONFOUNDED,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34005,TRAIN_CONFOUNDED,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34005,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34005,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34005,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34005,TRAIN_CONFOUNDED,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.7559907201831577,0.010252266031898249,0.0030295390912839022,0.009963610074198347,0.018770470590216533,0,
34005,TRAIN_CONFOUNDED,PURE_NOISE,RANDOM,True,0.5693863986800602,0.5523454408117188,0.34901726620141493,0.21052557203005084,0.1708056236079163,0,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.854536519889127e-18,7.854536519889127e-18,7.854536519889127e-18,7.854536519889127e-18,10368,0.0
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,OBS_ASSOC,True,0.7197469408822835,0.22199913613301242,0.17744170202243023,0.17745420161028377,0.21524309721626741,0,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.8054089461941394,0.022492981976780704,0.022470277582583624,0.028038331814532566,0.04258944704671557,0,
34005,OOD_WEAK_CONFOUNDER,PURE_NOISE,RANDOM,False,0.7903512683195237,0.39114167758243124,0.1678735311677545,0.5065016900484499,0.8001832866838444,0,
