family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,128,2048,0.0701751708984375,0.0701751708984375,0.0,0.0,1.0,0.031210191788211945,0.03225806451612903,129.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,256,2048,0.04946136474609376,0.04946136474609376,0.0,0.0,1.0,0.015622555263458736,0.015873015873015872,257.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,8,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,16,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,32,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,64,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,128,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,256,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,8,2048,0.6328485926628535,0.6328485926628535,0.4999744233630952,1.0,0.77880859375,1.12060546875,4.0,9.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,16,2048,0.45947158610815764,0.45947158610815764,0.49207318018353174,1.0,0.8662109375,0.4550374348958333,1.3333333333333333,17.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,32,2048,0.3264310987069926,0.3264310987069926,0.4297589156720016,1.0,0.9462890625,0.19312831333705358,0.5357142857142857,33.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,64,2048,0.23058485020123076,0.23058485020123076,0.35764285811544555,0.8461538461538461,0.99072265625,0.087811279296875,0.18229166666666666,65.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,128,2048,0.16431251894275734,0.16431251894275734,0.2858926739783261,0.6470588235294118,1.0,0.03959200459141885,0.06451612903225806,129.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,256,2048,0.11641577895057602,0.11641577895057602,0.22265094667001353,0.5272727272727272,1.0,0.018451849619547527,0.03073846726190476,257.0,1.1056829280278732e-16
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.451998813266311e-17,0.9,0.9000000000000001,0.0,0.0,0.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.38090966821064e-17,0.9,0.9000000000000001,0.0,8.756022320405055e-34,1.232595164407831e-32,17.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.311237828403922e-17,0.9,0.9000000000000001,0.0,4.450891809953509e-34,4.108650548026103e-33,33.0,0.9
