family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,32,768,0.6410544427041481,0.12944396654871462,0.8816854674829745,1.0,0.00390625,0.1007246326264881,0.11571428571428576,33.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,64,768,0.6378364204355664,0.09064306977790487,0.8927332495676154,0.9818181818181819,0.0,0.0507216796875,0.05400000000000002,65.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,128,768,0.6358559895709028,0.06430205095122221,0.8959134742804626,0.9473684210526316,0.0,0.02533961142263105,0.026129032258064525,129.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,256,768,0.6362539573568624,0.0466125091382431,0.898386699420089,0.9406779661016949,0.0,0.012658669607979912,0.012857142857142862,257.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,8,768,0.6363961030678927,6.367271641213838e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,16,768,0.6363961030678927,6.415205326747345e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,32,768,0.6363961030678927,6.331107314865148e-17,0.9,0.9000000000000001,0.0,5.3803160100036645e-34,6.162975822039155e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,64,768,0.6363961030678927,6.331480898963798e-17,0.9,0.9000000000000001,0.0,2.0404492162540116e-34,2.0543252740130515e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,128,768,0.6363961030678927,6.335842253298845e-17,0.9,0.9000000000000001,0.0,1.1552982383567311e-34,8.804251174341649e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,256,768,0.6363961030678927,6.343369259836667e-17,0.9,0.9000000000000001,0.0,5.831392375559204e-35,4.108650548026103e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,8,768,0.8444743074118022,0.5794646638884489,0.7773055463350959,1.0,0.22395833333333334,0.9517057291666667,4.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,16,768,0.7443626371162639,0.41822389519300746,0.8079842281704882,1.0,0.11848958333333333,0.38283420138888885,1.2033333333333334,17.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,32,768,0.6851122421898488,0.2978285260194314,0.8335990546571094,0.9850746268656717,0.048177083333333336,0.16294526599702383,0.3484821428571429,33.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,64,768,0.6700830031844193,0.20867333425352944,0.8678392492125154,1.0,0.015625,0.0718652072482639,0.15723958333333335,65.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,128,768,0.6512463867221664,0.14748672419985,0.8876001300601005,1.0,0.0,0.032541541643040156,0.05531123991935485,129.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,256,768,0.6399138250859618,0.10652181865037384,0.8988947477595892,1.0,0.0,0.015189219076166709,0.02403258308531746,257.0,0.9
